penalty,n_items,items_code,items_label,mae,hi_missed_pct,kappa,n_scored,mae_vs_a1,a1_mae_ref,a0_miss_pct_ref,champion
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0114A,ADL0115A,ADL0116A,ADL0121A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기,Q23가전사용",0.5379,17.18,0.5655,2179,0.0509,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0114A,ADL0115A,ADL0116A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q14가전,Q15외출,Q16a쇼핑,Q22취미,Q23가전사용",0.5299,18.49,0.5636,2191,0.0588,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기",0.546,15.97,0.561,2172,0.0427,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0121A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q21글쓰기",0.5744,16.49,0.5451,2178,0.0144,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q22취미",0.5644,15.07,0.5522,2190,0.0244,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q23가전사용",0.5461,17.12,0.5591,2192,0.0427,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0121A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q21글쓰기",0.528,17.42,0.5708,2159,0.0607,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q22취미",0.5444,15.62,0.5641,2171,0.0443,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q23가전사용",0.5242,17.01,0.5759,2173,0.0646,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0116B,ADL0121A,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기,Q22취미",0.5439,16.84,0.5595,2177,0.0449,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0116B,ADL0121A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기,Q23가전사용",0.5457,16.84,0.5613,2179,0.0431,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0116B,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q16b지불,Q22취미,Q23가전사용",0.5555,15.41,0.5538,2191,0.0333,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0121A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q21글쓰기",0.5357,16.38,0.5647,2158,0.0531,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q22취미",0.5327,17.71,0.5619,2170,0.056,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q23가전사용",0.517,17.01,0.5759,2172,0.0717,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0117A,ADL0121A,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기,Q22취미",0.5648,16.49,0.5443,2176,0.0239,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0117A,ADL0121A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기,Q23가전사용",0.5427,16.15,0.5616,2178,0.046,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0117A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q17금전,Q22취미,Q23가전사용",0.5356,17.12,0.5626,2190,0.0531,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A,Q18,ADL0121A,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기,Q22취미",0.5396,16.38,0.5635,2157,0.0491,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A,Q18,ADL0121A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기,Q23가전사용",0.5368,15.68,0.5671,2159,0.0519,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A,Q18,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미,Q23가전사용",0.5214,17.71,0.5706,2171,0.0673,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미,Q23가전사용",0.5379,16.49,0.561,2177,0.0508,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑",0.5535,17.99,0.5466,2179,0.0353,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑",0.5757,16.96,0.5338,2185,0.013,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불",0.5597,16.61,0.552,2185,0.029,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0117A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q17금전",0.5559,17.65,0.5454,2184,0.0329,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,Q18","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q18혼자있기",0.5376,18.18,0.5592,2167,0.0511,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0121A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q21글쓰기",0.5518,17.01,0.5516,2171,0.0369,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q22취미",0.5589,17.3,0.5414,2183,0.0299,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q23가전사용",0.5602,17.3,0.5389,2185,0.0286,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑",0.5438,19.24,0.5474,2181,0.045,0.5887,17.75,False
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0116B","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불",0.5429,17.87,0.5595,2181,0.0459,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0117A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q17금전",0.5445,18.9,0.5502,2180,0.0442,0.5887,17.75,False
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,Q18","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기",0.5372,18.47,0.5598,2163,0.0515,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0121A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q21글쓰기",0.5424,18.28,0.5552,2168,0.0463,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q22취미",0.5415,17.87,0.5539,2179,0.0472,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q23가전사용",0.5504,18.56,0.5445,2182,0.0383,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0116B","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q16b지불",0.5469,17.87,0.5599,2187,0.0419,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0117A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q17금전",0.5467,18.9,0.5509,2186,0.0421,0.5887,17.75,False
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,Q18","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기",0.5494,17.42,0.5511,2168,0.0394,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0121A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기",0.5453,19.31,0.5514,2173,0.0434,0.5887,17.75,False
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q22취미",0.5451,19.59,0.5461,2185,0.0437,0.5887,17.75,False
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q23가전사용",0.5624,17.87,0.536,2187,0.0263,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0116B,ADL0117A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불,Q17금전",0.5416,17.53,0.5595,2186,0.0471,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0116B,Q18","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기",0.5134,19.16,0.5729,2168,0.0754,0.5887,17.75,False
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0116B,ADL0121A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기",0.5458,17.93,0.5594,2173,0.043,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0116B,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불,Q22취미",0.5455,17.53,0.5564,2185,0.0432,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0116B,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불,Q23가전사용",0.5482,17.87,0.5577,2187,0.0405,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0117A,Q18","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기",0.5404,18.47,0.5535,2167,0.0484,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0117A,ADL0121A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기",0.5405,18.28,0.5564,2172,0.0482,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0117A,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q17금전,Q22취미",0.56,17.18,0.5429,2184,0.0288,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0117A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q17금전,Q23가전사용",0.5608,17.18,0.5457,2186,0.0279,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,Q18,ADL0121A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기",0.5241,18.53,0.5665,2154,0.0646,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,Q18,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미",0.5388,17.77,0.5572,2166,0.05,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,Q18,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q18혼자있기,Q23가전사용",0.5369,17.77,0.5622,2168,0.0518,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미",0.5412,18.28,0.5574,2171,0.0475,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0121A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q21글쓰기,Q23가전사용",0.5591,17.24,0.5507,2173,0.0296,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q22취미,Q23가전사용",0.5593,17.87,0.5426,2185,0.0295,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑",0.5536,18.62,0.5478,2182,0.0351,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0116B","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불",0.5706,16.9,0.5432,2182,0.0182,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0117A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q17금전",0.5571,17.24,0.5457,2181,0.0317,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,Q18","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기",0.539,16.72,0.5619,2165,0.0497,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0121A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q21글쓰기",0.5371,17.65,0.5561,2169,0.0516,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q22취미",0.5518,16.9,0.5442,2180,0.0369,0.5887,17.75,True
EN,12,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q23가전사용",0.5364,17.24,0.5645,2183,0.0523,0.5887,17.75,True
